Date,Close,High,Low,Open,Volume,Ticker,MA50,MA200
2023-09-26,170.29200744628906,173.50057001651604,169.99491440180657,173.12426626356617,64588900,AAPL,180.7953744506836,163.86135887145997
2023-09-27,168.77682495117188,171.36150860467507,167.41022120055555,170.94558441007192,66921800,AAPL,180.3390686035156,164.00191230773925
2023-09-28,169.03433227539062,170.36133082824708,165.9941036111019,167.69742105029528,56294400,AAPL,179.8608154296875,164.14616905212404
2023-09-29,169.5492706298828,171.39122924497295,168.68769934956754,170.3514112168,51861100,AAPL,179.431826171875,164.28151252746582
2023-10-02,172.0646209716797,172.60928898108386,169.27196778388654,169.55916323919894,52164500,AAPL,179.07668090820312,164.42460098266602
2023-10-03,170.7277374267578,171.94581747397606,169.1630765091389,170.589096012129,49594600,AAPL,178.67877716064453,164.57214782714843
2023-10-04,171.9755096435547,172.5201776911012,169.31160010164683,169.43043127173715,53020300,AAPL,178.28862060546874,164.7590168762207
2023-10-05,173.21339416503906,173.74814957044222,171.00501406167223,172.1042477774046,48527900,AAPL,177.90581604003907,164.96188705444337
2023-10-06,175.7683563232422,176.26350633418187,171.50015053588783,172.1141468247828,57266700,AAPL,177.59942840576173,165.1880832672119
2023-10-09,177.25381469726562,177.3132302836497,174.09475506108697,175.09495269037185,42390800,AAPL,177.27112579345703,165.4220517730713
2023-10-10,176.6596221923828,177.9767230488949,176.22388776036024,176.3724418317021,43698000,AAPL,176.91867645263673,165.6375185394287
2023-10-11,178.05596923828125,178.10548726772782,175.87731193966172,176.4714829606774,47551100,AAPL,176.61076873779297,165.87584297180175
2023-10-12,178.95713806152344,180.57131695227565,177.30332359387822,178.3233466007442,56743100,AAPL,176.3808157348633,166.12049766540528
2023-10-13,177.1151885986328,180.16529977566205,176.41206884050376,179.6602521369707,51427100,AAPL,176.1419125366211,166.36496536254882
2023-10-16,176.98641967773438,177.34292828713865,174.79784999846225,175.0355274416581,52517000,AAPL,176.08200714111328,166.6284616470337
2023-10-17,175.431640625,176.6893258679855,173.10444466932296,174.93649062028842,57549400,AAPL,176.0531134033203,166.86658248901367
2023-10-18,174.1343536376953,175.8574811296678,173.41143884685883,173.87688106979198,54764400,AAPL,175.9794842529297,167.09663902282716
2023-10-19,173.758056640625,176.11496052795673,173.4906713911534,174.33241738277906,59302900,AAPL,175.93017333984375,167.34877613067627
2023-10-20,171.2030792236328,173.71843472751576,170.96540176933075,173.60950111647477,64244000,AAPL,175.83411407470703,167.58177799224853
2023-10-23,171.32191467285156,172.32211231863303,168.2816861592976,169.25219112217718,55980100,AAPL,175.7392434692383,167.82198085784913
2023-10-24,171.7576446533203,171.98540943587548,169.78694209599936,171.3714282347356,43816600,AAPL,175.6200112915039,168.0416822052002
2023-10-25,169.4403533935547,171.38133313025827,168.99470625930118,170.2127862637829,57157000,AAPL,175.49424377441406,168.24718383789062
2023-10-26,165.27117919921875,169.71763198356828,164.06301189675906,168.71741923518283,70625300,AAPL,175.30252166748048,168.42898010253907
2023-10-27,166.58828735351562,167.321114882013,165.2117707914918,165.29099661436564,58499100,AAPL,175.1880435180664,168.60375373840333
2023-10-30,168.63816833496094,169.50963710831374,167.23194424845474,167.38049830433684,51131000,AAPL,175.10485748291015,168.78917106628418
2023-10-31,169.11354064941406,169.24226937820893,166.27136928302133,167.70731641765212,44846000,AAPL,175.00444122314454,168.9703092956543
2023-11-01,172.28248596191406,172.53995851269775,168.4698250558493,169.34129385969914,56934900,AAPL,174.93987335205077,169.16147445678712
2023-11-02,175.8475799560547,176.05553449603235,173.7580463313888,173.81746191423957,77334800,AAPL,174.8695620727539,169.37406425476075
2023-11-03,174.93650817871094,175.10487249469713,171.66852990822986,172.5498964006483,79829200,AAPL,174.87490966796875,169.5818027496338
2023-11-06,177.49147033691406,177.6895273209714,174.50077512285628,174.66912431484397,63841300,AAPL,174.88718933105469,169.78949691772462
2023-11-07,180.05636596679688,180.67034717470034,177.23400472320088,177.44195927584823,70530000,AAPL,174.91947326660156,169.99404090881347
2023-11-08,181.11599731445312,181.67056299140017,179.82860407252238,180.581241871906,49340300,AAPL,174.89511291503905,170.19688171386719
2023-11-09,180.64065551757812,182.33406032637882,180.0464693782347,181.18532362684607,53763500,AAPL,174.79132995605468,170.40064918518067
2023-11-10,184.8351287841797,185.00371491529177,181.98922784820692,182.425536381392,66133400,AAPL,174.76707946777344,170.6150351715088
2023-11-13,183.24856567382812,184.46823531200093,182.66352248721634,184.26000678217753,43627500,AAPL,174.6796060180664,170.81177513122557
2023-11-14,185.8664093017578,186.53078271340215,184.7359804157126,186.1242211071054,60108400,AAPL,174.63973541259764,171.0360506439209
2023-11-15,186.4315948486328,187.90909130382101,186.20353000343164,186.2729495954029,53790500,AAPL,174.7456512451172,171.2567918395996
2023-11-16,188.1173553466797,189.35686136039257,187.0662415372727,187.97853127837138,54412900,AAPL,174.9912451171875,171.48034103393556
2023-11-17,188.0974884033203,188.78169803245333,186.98689603758916,188.6527845861859,50922700,AAPL,175.22416198730468,171.67721588134765
2023-11-20,189.8427276611328,190.29887250675844,188.2859160609316,188.2958266614519,46505100,AAPL,175.4686120605469,171.86467277526856
2023-11-21,189.03952026367188,189.91213724546566,188.14708208188244,189.80306012274144,38134500,AAPL,175.7576040649414,172.0617710876465
2023-11-22,189.70388793945312,191.31028267101584,189.22792193208022,189.88238464889707,39617700,AAPL,176.10127807617187,172.247794342041
2023-11-24,188.37513732910156,189.2973223945837,187.66118076777323,189.26757546541884,24048300,AAPL,176.38807373046876,172.4406337738037
2023-11-27,188.19667053222656,189.06928760823715,187.31414285514808,188.3255839995523,40552600,AAPL,176.68575897216797,172.63775787353515
2023-11-28,188.80149841308594,189.47579736841817,187.8098938728267,188.18670843994425,38415400,AAPL,176.93691497802735,172.83607917785645
2023-11-29,187.7801971435547,190.47736342450784,187.38356127369806,189.2973512852548,43014200,AAPL,177.1458581542969,173.01527000427245
2023-11-30,188.3553466796875,188.72225077951296,186.6101275124571,188.24626953606747,48794400,AAPL,177.43720947265626,173.2005463409424
2023-12-01,189.6344757080078,189.95178132302283,187.64134070945283,188.73211185944243,45704800,AAPL,177.78504180908203,173.38170028686523
2023-12-04,187.8396759033203,188.45448112204545,185.87630278327032,188.38506152852514,43389500,AAPL,178.07994415283204,173.56187980651856
2023-12-05,191.79617309570312,192.76794143388682,188.58336852388663,188.61313058416235,66628400,AAPL,178.42842681884767,173.76756996154785
2023-12-06,190.70542907714844,193.1249319103576,190.4971854261922,192.8175368647406,41089700,AAPL,178.83669525146485,173.98790397644044
2023-12-07,192.6390380859375,193.3629052381858,191.96473906125271,192.0044117201268,47477700,AAPL,179.31393951416015,174.21578254699708
2023-12-08,194.06695556640625,194.3446036620394,192.04407357743747,192.56962283922067,53406400,AAPL,179.81459197998046,174.44838111877442
2023-12-11,191.5581817626953,191.8655919183663,189.8129630007935,191.48877730415995,60943700,AAPL,180.2547702026367,174.6817190551758
2023-12-12,193.07537841796875,193.08528901898003,190.1104746012234,191.45905774250062,52696900,AAPL,180.6749853515625,174.9166680908203
2023-12-13,196.29808044433594,196.33773797632358,193.214189106248,193.45216455954898,70404200,AAPL,181.18639221191407,175.17024909973145
2023-12-14,196.4468231201172,197.9441408874326,194.51319682969313,196.35758232148717,66831600,AAPL,181.6758184814453,175.43494346618652
2023-12-15,195.91136169433594,196.73438033852585,195.34613971264017,195.87168903034603,128538400,AAPL,182.12977783203124,175.69399780273437
2023-12-18,194.2454833984375,194.97927647202485,192.75807604734507,194.44380135244515,55751900,AAPL,182.49932037353517,175.9194401550293
2023-12-19,195.28663635253906,195.29654695271066,194.24544836840317,194.51318587990949,40714100,AAPL,182.85997680664062,176.13626182556152
2023-12-20,193.19435119628906,196.0204155959587,193.19435119628906,195.24696511767544,52242800,AAPL,183.19067138671875,176.3536339569092
2023-12-21,193.04559326171875,195.42545358966169,191.875506993429,194.45368523269553,46482500,AAPL,183.4904638671875,176.56399085998535
2023-12-22,191.97467041015625,193.7694724442452,191.34995462543642,193.54139247575878,37149600,AAPL,183.75081451416017,176.78025199890138
2023-12-26,191.42930603027344,192.2622504150879,191.21115176796184,191.9846022868164,28919300,AAPL,184.03709686279296,177.0041065979004
2023-12-27,191.5284423828125,191.87551008122907,189.48573911500236,190.87399477798158,48087700,AAPL,184.32793731689452,177.21872901916504
2023-12-28,191.95486450195312,193.02579953233345,191.54830289093405,192.51016078496022,34049900,AAPL,184.6584017944336,177.42501502990723
2023-12-29,190.91368103027344,192.7679772625201,190.1203941221817,192.27217483629892,42672100,AAPL,184.99398834228515,177.62411987304688
2024-01-02,184.08151245117188,186.85800888690832,182.34620407017263,185.57883023572913,82488700,AAPL,185.2004574584961,177.77494132995605
2024-01-03,182.70315551757812,184.31947592788424,181.8900324473893,182.67340858873573,58414500,AAPL,185.430458984375,177.92306816101075
2024-01-04,180.38282775878906,181.552914127362,179.36147605378457,180.62080322049852,71983600,AAPL,185.61167724609376,178.04774223327638
2024-01-05,179.658935546875,181.2256728170181,178.65742022872922,180.46214807824285,62379700,AAPL,185.76970306396484,178.1595135498047
2024-01-08,184.00216674804688,184.04183940945515,179.9762540642685,180.56129720920066,59144500,AAPL,186.0609393310547,178.3001609802246
2024-01-09,183.585693359375,183.59560395931726,181.19592240352762,182.37593441619447,42841800,AAPL,186.4272296142578,178.43329429626465
2024-01-10,184.62689208984375,184.83512061558696,182.375945055311,182.80234296869347,46792900,AAPL,186.78800170898438,178.56511535644532
2024-01-11,184.0319061279297,185.47965559618967,182.07844372761645,184.97392753345,49128400,AAPL,187.09587646484374,178.70368934631347
2024-01-12,184.35914611816406,185.17226924419936,183.63527891547233,184.49797017252533,40477800,AAPL,187.40078857421875,178.84701042175294
2024-01-16,182.08839416503906,182.71309489982514,179.41104910197012,180.63073389939075,65603000,AAPL,187.59690673828126,178.96357131958007
2024-01-17,181.14634704589844,181.39424823145328,178.786338048284,179.74819585869176,47317400,AAPL,187.70288208007813,179.06757064819337
2024-01-18,187.04640197753906,187.55211493445296,184.26990575318283,184.52771753168435,78005800,AAPL,187.94507995605468,179.18852767944335
2024-01-19,189.95179748535156,190.33852272040096,187.23481023986653,187.74052319933506,68903000,AAPL,188.19428649902343,179.31774032592773
2024-01-22,192.26223754882812,193.69015075906108,190.64591702187175,190.68558968364889,60133900,AAPL,188.43840393066407,179.461171875
2024-01-23,193.54139709472656,194.10661903356933,192.20273983497614,193.38275184285894,42355600,AAPL,188.68691192626954,179.62023300170898
2024-01-24,192.86712646484375,194.73134826169684,192.7084660713482,193.77940103141137,53631300,AAPL,188.93144134521484,179.771478805542
2024-01-25,192.53988647460938,194.62226243680658,191.48878789336808,193.58107445570798,54822100,AAPL,189.08553649902345,179.93407516479493
2024-01-26,190.80458068847656,193.1249321296598,190.3286146537771,192.63905549468925,44594000,AAPL,189.2366567993164,180.09406875610352
2024-01-29,190.120361328125,190.5864167388377,187.98841731539085,190.39800942846193,47145600,AAPL,189.32173583984374,180.25409782409668
2024-01-30,186.4613494873047,190.18979301004535,185.89614265093053,189.33701232459805,55859400,AAPL,189.32233093261718,180.3688705444336
2024-01-31,182.85191345214844,185.5292584344751,182.8023453182215,185.46974943852436,55467800,AAPL,189.21702209472656,180.4673243713379
2024-02-01,185.291259765625,185.38050055962896,182.2767880551107,182.44535904290282,64885400,AAPL,189.16089752197266,180.57787605285645
2024-02-02,184.28973388671875,185.75730456104918,177.7451370154647,178.35001646911297,102551700,AAPL,189.04983764648438,180.67729713439942
2024-02-05,186.1043701171875,187.6611968198497,184.27982102914154,186.57042555488334,69668800,AAPL,188.9911346435547,180.78006324768066
2024-02-06,187.71078491210938,187.72069551270494,185.2020260688322,185.291266866256,43490800,AAPL,188.9512725830078,180.8957007598877
2024-02-07,187.81985473632812,189.4460858813363,187.02656792958788,189.03952431241242,53439000,AAPL,188.94016693115233,181.01993240356444
2024-02-08,186.739013671875,187.94875754592414,185.77715585449096,187.8000228857875,40962000,AAPL,188.9110137939453,181.1372290802002
2024-02-09,187.50350952148438,188.63538073939827,186.65956394365634,187.30492339729363,45155200,AAPL,188.8850540161133,181.26605148315429
2024-02-12,185.8156280517578,187.32479480430874,185.45819421957458,187.0765772861258,41781900,AAPL,188.84576263427735,181.38648376464843
2024-02-13,183.72068786621094,184.8823592862032,182.2015977323704,184.44549399150463,56529500,AAPL,188.75306945800781,181.47347984313964
2024-02-14,182.8370361328125,184.20720181831388,181.13923662251403,183.99870756617022,54630500,AAPL,188.6171206665039,181.54978645324707
2024-02-15,182.549072265625,183.17458519121215,180.05697410890977,182.24128500065143,65434500,AAPL,188.51130859375,181.62509773254394
2024-02-16,181.0101318359375,183.53203018346474,180.37469562592958,182.11221816970058,49752500,AAPL,188.2955877685547,181.69789916992187
2024-02-20,180.26547241210938,181.12926445278407,178.7165976564194,180.49382826711656,53665600,AAPL,188.0867886352539,181.77235969543457
2024-02-21,181.02008056640625,181.5860086349742,179.37191259479573,180.64278508736416,41371400,AAPL,187.85440948486328,181.8587902069092
2024-02-22,183.05543518066406,183.64123998867086,181.1590650140456,182.17178149569722,52292200,AAPL,187.63417907714845,181.91697982788085
2024-02-23,181.21864318847656,183.72066477086588,180.9307023940782,183.6908798817894,45119700,AAPL,187.42738830566407,181.96633117675782
2024-02-26,179.86834716796875,181.45693020455124,179.36197373162466,180.94064867140935,40867400,AAPL,187.16324768066406,182.0174739074707
2024-02-27,181.32786560058594,182.60866132395924,178.27974721589908,179.8087756065873,54318900,AAPL,186.86384338378906,182.0670751953125
2024-02-28,180.12648010253906,181.814356133641,178.84568442217187,181.20870480571682,48953900,AAPL,186.5374365234375,182.10973136901856
2024-02-29,179.46128845214844,181.26831948615475,178.2499855974841,179.97758519757838,136682600,AAPL,186.20843505859375,182.15370971679687
2024-03-01,178.3790283203125,179.24282037465971,176.11528592616577,178.26981201401622,73563100,AAPL,185.89110595703124,182.19474922180177
2024-03-04,173.85154724121094,175.63870116419773,172.55087478393426,174.8940486462885,81510100,AAPL,185.46240417480467,182.21315132141115
2024-03-05,168.90704345703125,170.8133520831047,168.41060844555398,169.5424796657224,95132400,AAPL,184.97665802001953,182.20376510620116
2024-03-06,167.9141845703125,170.01907946057096,167.47731930724007,169.84035496658896,68587700,AAPL,184.4740298461914,182.17774467468263
2024-03-07,167.7950439453125,169.51270494606766,167.28868565722726,167.94396839769192,71765100,AAPL,183.99043731689454,182.15058471679689
2024-03-08,169.51271057128906,172.46153602621885,167.73547973060533,167.7950495135339,76267000,AAPL,183.55210540771483,182.13676002502442
2024-03-11,171.518310546875,173.13669366515666,170.82330450374639,171.70695829072324,60139500,AAPL,183.1519027709961,182.1460176849365
2024-03-12,171.99485778808594,172.7891567808166,169.79068527950514,171.91542637381357,59825400,AAPL,182.75270263671874,182.15627365112306
2024-03-13,169.9098663330078,171.9551763303205,169.54249409126064,171.53817270319811,52488700,AAPL,182.33262634277344,182.15041801452637
2024-03-14,171.7665252685547,173.06718266017282,170.82330171470906,171.67717059661035,72913500,AAPL,182.0863265991211,182.14178039550782
2024-03-15,171.38922119140625,171.38922119140625,169.0758321837892,169.94956266563446,121752700,AAPL,181.86004791259765,182.1220093536377
2024-03-18,172.48138427734375,176.44294118443133,172.282813299669,174.31819990832292,75604200,AAPL,181.70201904296874,182.10794631958007
2024-03-19,174.8245849609375,175.35080494990183,171.79632784991836,173.09698537547163,55215200,AAPL,181.60533203125,182.09155616760253
2024-03-20,177.39608764648438,177.39608764648438,173.84161109695287,174.46712406809783,53423100,AAPL,181.47321044921875,182.08377082824708
2024-03-21,170.1481475830078,176.22452301821235,169.62192763151074,175.78765774149878,106181300,AAPL,181.20445953369142,182.04652030944825
2024-03-22,171.0516357421875,171.81614985448238,168.84746321582597,170.53533912024872,71160100,AAPL,180.93295440673828,182.01561676025392
2024-03-25,169.6318359375,170.71406054011143,168.24180892635403,169.3538335652694,54288300,AAPL,180.6449530029297,181.98448738098145
2024-03-26,168.49998474121094,170.19778406175462,168.37090678526505,168.78791039294236,57388400,AAPL,180.32776977539064,181.93410064697267
2024-03-27,172.07427978515625,172.3622205398845,168.8970991381061,169.19496313782787,60273300,AAPL,180.12748748779296,181.899656829834
2024-03-28,170.25735473632812,171.00200728609337,169.29426955996547,170.5254338962422,65672700,AAPL,179.90970764160156,181.8421346282959
2024-04-01,168.8177032470703,170.02900599080004,168.2716216576847,169.96943620832081,46240500,AAPL,179.5451336669922,181.77978767395018
2024-04-02,167.63616943359375,168.13260444031488,167.0305181193942,167.87446369081778,49329500,AAPL,179.09882110595703,181.70836837768556
2024-04-03,168.4403839111328,169.46303876556578,167.37802092400054,167.58651513316036,47691700,AAPL,178.62238403320313,181.63078369140624
2024-04-04,167.61634826660156,170.6942366833166,167.61634826660156,169.07585346888487,53704400,AAPL,178.10388305664063,181.5544686126709
2024-04-05,168.3708953857422,169.1751176568126,167.74538244157907,168.38081863168355,42104800,AAPL,177.6139584350586,181.48148139953614
2024-04-08,167.2489471435547,167.99359963764888,167.04045292920483,167.82481355698678,37425500,AAPL,177.1081396484375,181.40807662963869
2024-04-09,168.46026611328125,168.86734648560252,167.1496854743383,167.49718091534808,42373800,AAPL,176.6612533569336,181.32569602966308
2024-04-10,166.58370971679688,167.88436685482412,165.9184887053628,167.59644125136458,49709300,AAPL,176.19052032470702,181.2355150604248
2024-04-11,173.79196166992188,174.20898041040104,166.96102623293754,167.13973556457645,91070300,AAPL,175.93713256835937,181.18834747314452
2024-04-12,175.2912139892578,177.0883063929916,172.96790166012116,173.0175330436537,101670900,AAPL,175.78591857910158,181.13488006591797
2024-04-15,171.45872497558594,175.37063525095596,171.27007724910962,174.10968609239896,73531800,AAPL,175.5092678833008,181.05636596679688
2024-04-16,168.17233276367188,172.5210932508517,167.0702464097302,170.52542991803605,73711200,AAPL,175.18691986083985,180.95973861694335
2024-04-17,166.8022003173828,169.4333003933425,166.8022003173828,168.40072200975763,50901200,AAPL,174.80087646484375,180.83460227966307
2024-04-18,165.8489990234375,167.4375970919546,165.36250241682455,166.83194578270678,43122900,AAPL,174.36364074707032,180.712166595459
2024-04-19,163.82357788085938,165.21359005742565,162.91013914340203,165.02495745131748,68149400,AAPL,173.88371520996094,180.5851916503906
2024-04-22,164.65757751464844,166.06745127090076,163.5952143613438,164.33986695337822,48116400,AAPL,173.4420864868164,180.46001304626463
2024-04-23,165.7100067138672,165.85894631264824,163.74412823991455,164.17107024309314,49537800,AAPL,173.00621643066407,180.34568420410156
2024-04-24,167.8148956298828,168.09289802448964,165.02493328758231,165.35256706337344,48251800,AAPL,172.64620178222657,180.25211563110352
2024-04-25,168.67869567871094,169.39356334150216,166.9510963019663,168.3212618473153,50558300,AAPL,172.34536193847657,180.16548690795898
2024-04-26,168.0928955078125,170.1183436596222,167.97374080476908,168.66876193087458,44838400,AAPL,172.05047912597655,180.06757217407227
2024-04-29,172.26296997070312,174.77493022282954,171.8658279731322,172.13389200399433,68169400,AAPL,171.84475708007812,179.98670036315917
2024-04-30,169.1155548095703,173.74233280675443,168.78790588015656,172.09416491333778,65934800,AAPL,171.60686553955077,179.8893497467041
2024-05-01,168.0928955078125,171.47858587357683,167.90424778215495,168.37089789825708,50383100,AAPL,171.36341400146483,179.77056808471679
2024-05-02,171.7963104248047,172.18352915382397,169.67156903864844,171.2800137361139,94214900,AAPL,171.1789385986328,179.67158905029297
2024-05-03,182.07252502441406,185.66670996286234,181.35765733555206,185.31919936550048,163224100,AAPL,171.1592803955078,179.61721672058104
2024-05-06,180.41441345214844,182.8866500436298,179.13360267463952,181.04984964293004,78569700,AAPL,171.14319580078126,179.56429512023925
2024-05-07,181.0994873046875,183.5816623782166,180.02720100491794,182.1420038655686,77305800,AAPL,171.16781860351563,179.52068313598633
2024-05-08,181.4370880126953,181.76473696457006,180.15627709627628,181.5463043299869,45057100,AAPL,171.17000305175782,179.47475395202636
2024-05-09,183.25404357910156,183.34339825305352,180.81157644111198,181.25836496086742,48983000,AAPL,171.23255432128906,179.43360748291016
2024-05-10,181.99136352539062,184.01955884653998,181.07668601424152,183.83065525294157,50759500,AAPL,171.2831558227539,179.38179618835449
2024-05-13,185.20269775390625,186.01796278299403,183.5522942832241,184.36755931231187,72044800,AAPL,171.4196292114258,179.35237098693847
2024-05-14,186.34605407714844,187.2110330394528,185.21264749222254,186.42559324440313,52393600,AAPL,171.66951934814452,179.31575653076172
2024-05-15,188.62281799316406,189.54743236218252,186.2864023770235,186.82328796013638,70400000,AAPL,172.0638348388672,179.28746017456055
2024-05-16,188.74209594726562,189.99481870677727,188.5631442219314,189.36845732702145,52845200,AAPL,172.48039306640624,179.26391387939452
2024-05-17,188.77194213867188,189.7065083736888,188.0859301078384,188.4140234778259,41282900,AAPL,172.89993103027345,179.25549964904786
2024-05-20,189.93515014648438,190.81006568993442,187.91689147556073,188.23504809883084,44361300,AAPL,173.30837982177735,179.25987365722656
2024-05-21,191.2375946044922,191.6153866469515,189.815856788038,189.98487181213304,42309400,AAPL,173.70276550292968,179.31615318298338
2024-05-22,189.79595947265625,191.70486886169914,189.1696132758398,191.15804664976199,34648500,AAPL,174.05878753662108,179.38075134277344
2024-05-23,185.79922485351562,189.89539287135,185.55067067436462,189.87550428926582,51005900,AAPL,174.37657470703124,179.4206684112549
2024-05-24,188.88128662109375,189.47782271626807,186.9525037733123,187.72800676525614,36327000,AAPL,174.71886993408202,179.48395683288575
2024-05-28,188.8912353515625,191.88382214222983,188.00638309980087,190.40243380522858,52280100,AAPL,175.06891021728515,179.5483827972412
2024-05-29,189.18951416015625,191.13818582461732,188.41402624535667,188.51345399670836,53068000,AAPL,175.4030728149414,179.61400314331055
2024-05-30,190.1837158203125,191.06856812279528,189.52754429358754,189.6567821553814,49889100,AAPL,175.71025543212892,179.6763254547119
2024-05-31,191.13815307617188,191.4563096895504,188.81168973037515,190.33284000805318,75158300,AAPL,175.98509674072267,179.75337257385254
2024-06-03,192.90786743164062,193.86232215027837,191.40660565779223,191.7843976924141,50080500,AAPL,176.4402911376953,179.84362548828125
2024-06-04,193.22604370117188,194.19043522355722,191.91367022597112,193.51435990194162,47471400,AAPL,176.883779296875,179.94819473266602
2024-06-05,194.73721313476562,195.76125508510356,193.74299647070612,194.26993008901428,54156800,AAPL,177.38588684082032,180.05789344787598
2024-06-06,193.35525512695312,195.36357706257476,193.04705038431933,194.55826398135935,41181800,AAPL,177.88299224853515,180.15399795532227
2024-06-07,195.7513427734375,195.80105664694403,193.01724660656404,193.52429170702464,53103900,AAPL,178.35653350830077,180.25520027160644
2024-06-10,192.0031280517578,196.15896182874013,191.03873662001607,195.76126603853862,97010200,AAPL,178.79144897460938,180.31840019226075
2024-06-11,205.9519805908203,205.9619324668351,192.51018190883102,192.53005531977516,172373300,AAPL,179.53413452148436,180.474814453125
2024-06-12,211.8377685546875,218.92652361101457,205.7034379048798,206.17072098738436,198134300,AAPL,180.41816650390626,180.64961585998535
2024-06-13,213.00099182128906,215.49647028335949,210.37626033331,213.49810017257707,97862700,AAPL,181.30937866210937,180.82240997314454
2024-06-14,211.2611083984375,213.9256018265929,210.07798811856898,212.61324369392398,70122700,AAPL,182.1822738647461,180.96704544067381
2024-06-17,215.4169464111328,217.6837594401996,211.4897931914233,212.13602802573277,93728300,AAPL,183.1231948852539,181.1149811553955
2024-06-18,213.05068969726562,217.36560169939582,211.76815683093403,216.33160783720555,79943300,AAPL,184.03922973632814,181.24999633789062
2024-06-20,208.4673614501953,213.00100258632773,207.64217489543017,212.6927826496957,86172500,AAPL,184.8393716430664,181.3542219543457
2024-06-21,206.29005432128906,210.66460227969185,205.91224707350656,209.17327704334386,241805100,AAPL,185.63349853515626,181.44637252807618
2024-06-24,206.93626403808594,211.46988977828624,205.39522511371305,206.51869484312465,80727000,AAPL,186.29638458251952,181.57537483215333
2024-06-25,207.86090087890625,210.15753911842552,207.40355450398363,207.94042486793816,55549700,AAPL,186.9477783203125,181.73549102783204
2024-06-26,212.01670837402344,213.6173978459433,209.42180221570723,210.2768291728298,66213200,AAPL,187.75893798828125,181.91331634521484
2024-06-27,212.86180114746094,214.49231592564604,211.12192192565487,213.44838535845383,49772700,AAPL,188.65272735595704,182.08952423095704
2024-06-28,209.40191650390625,214.8204096554565,209.08377504858177,214.52214161134154,82542700,AAPL,189.5047216796875,182.26358421325685
2024-07-01,215.49647521972656,216.25207446959737,210.6944066158183,210.86342163866271,60402900,AAPL,190.4976712036133,182.47846565246581
2024-07-02,218.99610900878906,219.10547344874152,213.85601067210808,214.8999260337406,58046200,AAPL,191.60112182617186,182.70326942443847
2024-07-03,220.2687225341797,220.2687225341797,217.76329209306175,218.72768354780237,37369800,AAPL,192.7133447265625,182.93805099487304
2024-07-05,225.031005859375,225.14037030398515,220.36812707547224,220.36812707547224,60412400,AAPL,193.89976470947266,183.18198753356933
2024-07-08,226.50245666503906,226.53228195249955,221.95887904834774,225.77666754871936,59085900,AAPL,195.07351593017577,183.42783462524415
2024-07-09,227.3574981689453,228.07333550260194,225.0608597111907,226.61183554393173,48076100,AAPL,196.24709197998047,183.69568321228027
2024-07-10,231.6326141357422,231.73204187894612,227.9241899064988,227.97390377810078,62627700,AAPL,197.51788635253905,183.9926319885254
2024-07-11,226.25392150878906,231.04603853364384,224.46432825800636,230.0518217466028,64710600,AAPL,198.5977053833008,184.25842880249024
2024-07-12,229.2067108154297,231.2945719488415,227.3574671508641,227.59608461971035,53046500,AAPL,199.79952850341797,184.53260215759278
2024-07-15,233.04440307617188,235.8580383346859,231.7419815445035,235.11237576276483,62631300,AAPL,201.09855865478517,184.8463641357422
2024-07-16,233.4619903564453,234.9036016458956,230.9863851256273,233.64094209406048,43234300,AAPL,202.33187225341797,185.16978996276856
2024-07-17,227.55633544921875,230.1214164943178,225.32928445945876,228.1230311101644,57345900,AAPL,203.24154846191405,185.4623999786377
2024-07-18,222.8834991455078,229.10730558155058,220.9845567217071,228.94822726389444,66034600,AAPL,204.09093017578124,185.7290711212158
2024-07-19,223.01275634765625,225.4883615119168,221.9887143107171,223.5198165983548,49151500,AAPL,204.92919555664062,185.9838117980957
2024-07-22,222.664794921875,226.4626951020567,221.799816014305,225.69714393989972,48201800,AAPL,205.75374969482422,186.24349708557128
2024-07-23,223.70870971679688,225.6275559695254,221.3921828247117,223.07241159149987,39960300,AAPL,206.56284301757813,186.5021630859375
2024-07-24,217.276123046875,223.4999296447353,215.8742889513949,222.70455320631825,61777600,AAPL,207.2685382080078,186.72247673034667
2024-07-25,216.23220825195312,219.57277716709376,213.3787958392943,217.663867640833,51391200,AAPL,207.88912841796875,186.92479598999023
2024-07-26,216.69949340820312,218.22064384945838,214.76075857434793,217.4352041073067,41601300,AAPL,208.49619720458983,187.12202438354493
2024-07-29,216.97787475585938,218.0317421116191,214.50226952108,215.70527849563507,36311800,AAPL,209.06329833984375,187.3236156463623
2024-07-30,217.53463745117188,219.05578793157815,214.87012855591783,217.92238139381377,41643800,AAPL,209.63914916992186,187.52100898742677
2024-07-31,220.795654296875,222.52559687691686,219.35404306544518,220.1593561933901,50036300,AAPL,210.27962341308594,187.73020156860352
2024-08-01,217.09716796875,223.1817695634113,215.76492117798517,223.07240511518174,62501000,AAPL,210.82286376953124,187.9301114654541
2024-08-02,218.58848571777344,224.29529507499745,216.45092586682142,217.88258518105536,105568600,AAPL,211.36988159179688,188.13812179565429
2024-08-05,208.05975341796875,212.26528622278008,194.86649227009318,197.9386185328084,119548600,AAPL,211.73515747070311,188.30126235961913
2024-08-06,206.03150939941406,208.77555702617022,199.90714644624575,204.1126785722213,69660500,AAPL,212.1398031616211,188.46074813842773
2024-08-07,208.60655212402344,212.40445197195865,205.19638100586542,205.703426053809,63516400,AAPL,212.53430847167968,188.6349906158447
2024-08-08,212.07638549804688,212.9612378528938,207.62229843313003,211.87754516998305,47161100,AAPL,212.99801147460937,188.8393571472168
